Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Mind Over Matter Learning                  ,N/A,N/A,Sector 93,"3rd Floor, Inside Mother's Pride, Sector 93b, Noida",Delhi, 201304,India,,"Mental Maths, Robotics, Speech & Drama","
	Mind Over Matter Learning is an educational venture aiming to create an impact on the way children are being made to learn in today’s globalized and interconnected world. We offer structured and experiential learning based approach which creates interest in studying, helps children become self-learners, improve their confidence and helps in making them more competitive and determined to solve problems on their own."
Brain Domainz                  ,N/A,N/A,Sector 21,"D Block, Pocket - P3, Icon Appartments Near Unitech Heights, Noida",Delhi, 201308,India,,"Mental Maths, Personality Development","
	Brain Domainz offers a wide range of uniquely designed child development programs. We conduct Mental Maths classes, Personality Development classes, Academic enrichment, abacus, brain gym, vedic maths and many more. Our objective is to help students gain mastery of the targeted subjective matter and to gain confidence in themselves and their abilities."
Pragyan Sports Academy                  ,N/A,N/A,Sector 29,"Sector Gamma, Greater Noida Dist, Gautam Budh Nagar, Sector 29, Noida",Delhi, 201303,India,https://www.myprivatetutor.com/userfiles/centers/center1460982737.jpg,"Cricket, Football, Horse Riding, Tennis","
	Pragyan Sports Academy offers superior opportunities to excel in academics, games and sports and co-curricular activities. The students are trained through the intensive guidance of our trained and professional faculty members. Our classes are intensively designed in order to meet the varying needs of the students. All our instructors are highly trained and professional."
Kooh Sports                  ,N/A,N/A,Sector 50,"Kothari International School, B -279, Sector 50, Noida",Delhi, 201301,India,,"Basketball, Cricket, Football, Table Tennis, Tennis","
	Kooh Sports is a Sports training academy started with the objective to help kids embrace sports and above all a healthier life style. We start at the grass root level as we believe that it is the most important part to ensure the overall development of the students. Our curriculum is comprehensively designed and places emphasis on the importance of outdoor activities."
Young Achievers Tennis Academy                  ,N/A,N/A,Sector 26,"Sector 26, Noida",Delhi, 201008,India,,"Gymnastics, Swimming, Table Tennis, Tennis","

		Personalized training. 

		Certified trainers. 

		Customized sessions.

		Quick response time. 

		Extensive research and Search. 
"
New Grooming Star Sports Academy                  ,N/A,N/A,Sector 44,"Pearls Gateway Towers, Sector 44, Noida",Delhi, 201301,India,,Tennis,"
	New Grooming Star Sports Academy offers best training service in Tennis. Along with the normal classroom session, we conduct several workshops and continuously strive to upgrade and improve our standard of training. We are offering the best Tennis coaching with the support of a team of experienced Tennis coaches."
The Light Public School                  ,N/A,N/A,Sector 51,"Hoshiyar Pur, Sector 51, Noida",Delhi, 201307,India,,"Karate, Martial Arts, Skating","
	The Light Public school provides Martial Arts, Skating, Karate classes for children within the age group of 5 to 16 years. We offer personalized as well as group fitness training sessions for all. We customize our courses and sessions based on the demands of individual student."
Sagacious Tennis Academy                  ,N/A,N/A,Sector 18,"Tilpata Budha Road, Sector 18, Noida",Delhi, 201306,India,,Tennis,"
	Sagacious Tennis Academy offer intensively designed Tennis training programs for individuals of all age groups. We design our programs in a manner through which our students are benefited through out their life time. We follow a scientifically proven method of teaching and training."
Integrated Golf Performance And Sports Conditioning                  ,N/A,N/A,Sector 21,"D-46, Sector 21, Noida Near Ryan International School, Noida",Delhi, 201301,India,,Golf,"
	Integrated Golf Performance And Sports Conditioning offers training in Golf and other Sports activities. We aim to offer the best service at an affordable cost. Our classes are intensively designed in order to meet the varying needs of the students. All our instructors are highly trained and professional."
Karl Huber Cricket Academy                  ,N/A,N/A,Sector 62,"Karl Huber School, Plot No A-4, Sec 62, Noida",Delhi, 201306,India,,Cricket,"
	Karl Huber Cricket Academy offers Martial art training programs. Along with this we also conduct Cricket training sessions. We as well as our trainers constantly strive to implement dynamic approaches to fitness to inspire every member to achieve their health and fitness goals and to realize their full potential."
Saba Karim Genesis Pro Cricket Centre                  ,N/A,N/A,Sector 132,"A-12, Sector-132, Expressway Noida Genesis Global School, Noida",Delhi, 201304,India,,Cricket,"
	Saba Karim Genesis Pro Cricket Centre has been offering comprehensive Cricket coaching for students up to 22 years. We train our students in every techniques and tactics that are needed to play Cricket effectively. At our institute we make sure that the students are trained through the intensive guidance of our trained and professional faculty members."
Ca Ashish Gupta Classes                  ,N/A,N/A,Sector 122,Noida,Delhi, 201301,India,,CA - IPCC,"
	CA Ashish Gupta Classes has been offering educational services to the students preparing for the CA exam"
