Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Mahendras Thiruvananthpuram                  ,N/A,N/A,Napier,"Deepa Arcade, 3rd Floor, Convent Road, Near General Hospital Junction, Vanchiyoor, Thiruvananthpuram",Delhi, 695015,India,https://www.myprivatetutor.com/userfiles/centers/center1420716499.jpg,"Basic Computer, MS Office, Tally ERP 9, Corporate Communication, Effective Communication, Spoken English, Interview Skills, Presentation Skills, Public Speaking, Soft Skills, GATE Exam, GRE, TOEFL, Telephonic Skills","
	Mahendra’s Thiruvananthpuram gives you the guidance and education you need for overcoming the difficulties of the examination you want to prepare for. Education is all a matter of building bridges. The bridge between confusion and wisdom. We always let our students bear in mind that your own resolution to succeed is more important than any other."
Oztern Technology Private Limited                  ,N/A,N/A,Kazhakootam,"Oztern Technology Private Limited  Sbc 10&11, C-level, Thejaswini Building,  Techno Park Campus, Trivandrum Kerala - 695581",Delhi, 695581,India,https://www.myprivatetutor.com/userfiles/centers/center14128368494318.png,"Mathematics, Science, Biology, Chemistry, Physics, IIT JEE Mains, Medical Entrance Exams","
	Simplified math and science concepts through interesting videos animations notes interactive games."
Acs Inventions                  ,N/A,N/A,Ambalamukku,"Acs Inventions, Salai",Delhi, 695551,India,,"English, Portuguese","Balas,
Vinith,
Ajitha"
Regular Tuition                  ,N/A,N/A,Vattappara,"Bini Cottage,chittazha,vattappara P O, Thiruvananthapuram,kerala",Delhi, 695028,India,,"Zoology, Statistics, Sociology, Social Studies, School level computer, Public Administration, Psychology, Production, Political Science, Physiology, Physics, Philosophy, MicroBiology, Mechanical, Mathematics, Mass communication, IT, Instrumentation, Indirect Tax, History, Hindi, Geography, Food & Nu... More [+]",I am a btech graduate
Nisha Classes                  ,N/A,N/A,Kumarapuram,"T C-14/1153, St: George Lane, Kumarapuram, Medical College P. O.",Delhi,,India,,"Zoology, Statistics, Sociology, Social Studies, School level computer, Psychology, Production, Political Science, Physiology, Physics, Philosophy, Mechanical, Mathematics, Logic, IT & Computer Subjects, IT, Instrumentation, History, Hindi, Geography, Food & Nutrition, Fashion Study, EVS, English, El... More [+]",Nisha Raj L
Special Tuitions                  ,N/A,N/A,Thirumala,"Thaivila, Mangatukadav, Thirumala 
And Market Junction Peyad",Delhi,,India,,"Zoology, UPSC Exam, Statistics, SSC Exams, Sociology, Social Studies, School Service Commission, School level computer, Railways Exams, Psychology, Political Science, Physiology, Physics, Philosophy, PG Medical, Law Entrance, MBA Entrance, Mathematics, Logic, Insurance Exams, IT & Computer Subjects,... More [+]","Harisankar
Abhilash"
Travancore Iit                  ,N/A,N/A,Polimoodu,"2nd Floor Jake Tower,govt. Press Road",Delhi, 695001,India,,"School level computer, IIT JEE Mains, Chemical, Civil, Computer, Electrical, Electronics, Instrumentation, Mechanical, Production, Web Designing, Basic Computer, Computer for official job, DBMS & RDBMS, Graphics & Multimedia, Hardware Training, Programming Language, Web programming technology, Mathe... More [+]","
	Travancore IIT is a premier training centre for all the emerging and basic technologies. Students opting for our programme can get uplifted in their career. With very well designed programmes powered by our eminent faculties, we are able to reach the desired standard.Travancore IIT is an educational enterprise that firmly believes in empowering young minds with skills and enlightening them with the knowledge to be the future leaders.Travancore IIT Computers believes in creating IT professionals by training our students in our various segments of Information Technology. Our training aims in teaching & understanding features and functionality of software courses Java, C++ etc.. Our Instructor-led training & in-depth curriculum gives the student a 360-degree knowledge of the course. "
Ub Software Solutions                  ,N/A,N/A,Nemom,"Maranchal Building
Near Ayurveda Hospital
Health Club(gymnesium Building)
Naruvamoodu Junction
Naruvamoodu",Delhi, 695528,India,,"Science, Physics, Mathematics, Language, History, Hindi, Geography, EVS, English, Computer, Chemistry, Biology, All Subjects, Zoology, Social Studies, Economics, Commerce Subjects, Bengali, Accountancy, Statistics, Sociology, Psychology, Political Science, Physiology, Philosophy, Logic, IT & Compute... More [+]","
	We provide quality education to the students, carried out by experts in the respective fields. Individual and special attention for students, educated by highly qualified lecturers, are some of our specialties.competitive examinations but also the board examinations and other school level examinations succeed in modeling successfully their respective career paths. "
Pratheesh Sir's Classes                  ,N/A,N/A,Plamoodu,"Sp Academy Of Banking And Financial Planning
Nr.bhaskar Books, Pulimoodu Jn",Delhi, 695011,India,,"Physics, Accountancy, Botany, Business Maths, Chemistry, Computer Science, Costing, Economics, Education, English, Geography, Hindi, History, Mathematics, Physiology, Political Science, Psychology, Sociology, Zoology, Biology, Statistics, UPSC Exam, SSC Exams, Defence Exams, Insurance Exams, Bank Cl... More [+]","
	We welcome students who are prepared to interface their experience and diverse backgrounds with our high-end educational programmes, for their transformation to a developed personality prepared to face not only competitive examinations but also succeed in modeling successfully their respective career paths. "
Thompson Training Center                  ,N/A,N/A,Nalanchira,"Near Mar Ivanios College, Nalanchira",Delhi, 695015,India,,"UPSC Exam, SSC Exams, Defence Exams, Insurance Exams, Bank Clerical, Railways Exams, IES Exam, School Service Commission, Stock & Share Trading, Forex Trading, Investment Training, Book Keeping, Customer Service, HR/Personnel, Journalism/Writing, Life Coaching, Marketing:Communication, Marketing:Onl... More [+]","
	Thompson Training Center is an institute for school students where they will get good facility and calm studying atmosphere with a very high level of teaching. We will identify the strength and weakness of each student individually for their studies. Our method of teaching is similar to home tuition where every student get individual attention .We welcome all the parents and students who are looking for good tutoring.We have been educating students for decades and are clearly aware of their different learning requirements. We try to address these through quality learning support, the use of new approaches to teaching and learning and through an attractive and varied curriculum."
Insight Learning                  ,N/A,N/A,Vazhuthacaud,"INSIGHT BUILDING , PANAVILA JUNCTION, THYCADU, VAZHUTHACADU, TRIVANDRUM , KERALA , INDIA
PIN 695014",Delhi, 695014,India,,"Mathematics, English, History, Geography, Accountancy, Botany, Business Maths, Chemistry, Costing, Economics, Education, Hindi, Physics, Physiology, Political Science, Psychology, Sociology, Zoology, Biology, Statistics, Chemical, Civil, Computer, Electrical, Electronics, Instrumentation, Mechanical... More [+]",POSTGRADUATE TEACHERS
Impex                  ,N/A,N/A,Kariavattom,"Karyavattom, Near St.Thomas Engineering College, Kattaikonam, TVM.",Delhi,,India,,"School level computer, Web Designing, Basic Computer, Computer for official job, DBMS & RDBMS, Graphics & Multimedia, Hardware Training, Programming Language, Web programming technology, SAP Training, BCA Subjects, MCA Subjects, Tally ERP 9, 3D Max / Maya, Microsoft Certification, Sun Certification,... More [+]",Experts from the concerned industry
Codemaster                  ,N/A,N/A,Karamana,"SM Complex,",Delhi,,India,,"School level computer, Web Designing, Basic Computer, Computer for official job, DBMS & RDBMS, Graphics & Multimedia, Hardware Training, Programming Language, Web programming technology, SAP Training, BCA Subjects, MCA Subjects, Tally ERP 9, 3D Max / Maya, Microsoft Certification, Sun Certification,... More [+]",Engineering College Faculties
Cosmic                  ,N/A,N/A,Manacaud,"MRA - 10, Opp. NCC Office, Kalippamkulam Road,",Delhi,,India,,"English, Hindi, Language, Mathematics, EVS, History, Geography, Science, Computer, Physics, Chemistry, Biology, All Subjects, Economics, Zoology, Accountancy, Commerce Subjects, Botany, Business Maths, Costing, Education, Physiology, Political Science, Psychology, Sociology, Statistics, Food & Nutri... More [+]",Well experienced faculties
Tctc - Tasuf Computer Training Center                  ,N/A,N/A,Ulloor,"NH 47 Koculloor, Trivandrum",Delhi,,India,,"School level computer, Web Designing, Basic Computer, Computer for official job, DBMS & RDBMS, Graphics & Multimedia, Hardware Training, Programming Language, Web programming technology, SAP Training, BCA Subjects, MCA Subjects, Tally ERP 9, 3D Max / Maya, Microsoft Certification, Sun Certification,... More [+]","
	ME, MTech, MSc, MBA, MCA, BE, BTech, BBA, BSc, plus two and all school subjects, office automation, basic Multimedia and Graphics courses, DTP, diploma courses, Computer courses for persons who seeks overseas jobs, Computer Hardware and maintenance etc is catered through our meticulously designed programme."
Sri Durga Maths Centre                  ,N/A,N/A,Karamana,KARAMANA,Delhi,,India,,"English, Hindi, Language, Mathematics, EVS, History, Geography, Science, Computer, Physics, Chemistry, Biology, All Subjects, Economics, Zoology, Accountancy, Commerce Subjects, Botany, Business Maths, Costing, Education, Physiology, Political Science, Psychology, Sociology, Statistics, Food & Nutri... More [+]","DHANASELVI M.Sc., M.PhIll., (MATHS),
MURUGESAN M.Sc., B.Ed., M.Phill.,(MATHS), M.Sc.,(APP. PSY)"
Niti Computer Education Center                  ,N/A,N/A,Thiruvallam,"86/1,Tiruvandrum Road, Palayamkottai",Delhi,,India,,"School level computer, Web Designing, Basic Computer, Computer for official job, DBMS & RDBMS, Graphics & Multimedia, Hardware Training, Programming Language, Web programming technology, SAP Training, BCA Subjects, MCA Subjects, Tally ERP 9, 3D Max / Maya, Microsoft Certification, Sun Certification,... More [+]","Separate class room, separate practical room, free internet for students, Air conditioned,latest systems, vehicle parking facility and low fees 100% job guarantee."
