Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Mahendras Sultanpur                  ,N/A,N/A,Civil Lines,"1st Floor, Usha Commercial Complex, Raj Hotel Compound, Above Bank Of Baroda, Civil Lines, Sultanpur",Delhi, 228001,India,https://www.myprivatetutor.com/userfiles/centers/center1420716499.jpg,"Basic Computer, MS Office, Tally ERP 9, Corporate Communication, Effective Communication, Spoken English, Interview Skills, Presentation Skills, Public Speaking, Soft Skills, GATE Exam, GRE, TOEFL, Telephonic Skills","
	Learning is not attained by chance, it must be sought for with ardor and diligence. Mahendra’s Sultanpur is the learning hub in the city. Education's purpose is to replace an empty mind with an open one. It is a progressive discovery of our own ignorance. A human being doesn't attain his full height until he is educated."
Mahendras Pratapgarh                  ,N/A,N/A,N/A,"Courses:Basic Computer, MS Office, Tally ERP 9, Corporate Communication, Effective Communication, Spoken English, Interview Skills, Presentation Skills, Public Speaking, Soft Skills, GATE Exam, GRE, TOEFL, Telephonic Skills",Delhi, 230001,India,https://www.myprivatetutor.com/userfiles/centers/center1420719892.jpg,N/A,"
	Mahendra’s Pratapgarh works to serve a broad section of the society. This is among the leading institutions in the given field. Society and knowledge cannot be ever separated into two distinct entities. The education we provide is indispensable and cohering. We aim to be one institute who's first priority would always be its students."
Mahendras Basti                  ,N/A,N/A,N/A,"Courses:Basic Computer, MS Office, Tally ERP 9, Corporate Communication, Effective Communication, Spoken English, Interview Skills, Presentation Skills, Public Speaking, Soft Skills, GATE Exam, GRE, TOEFL, Telephonic Skills",Delhi, 272001,India,https://www.myprivatetutor.com/userfiles/centers/center1420716869.jpg,N/A,"
	We are among the best institutes of Basti, UP. Basti being a town with a very good literacy rate makes us run into competition with many institutes, but our proficient learning experience given to the students makes us stand out of the crowd. Updated and detailed study materials with sufficient coaching makes our students reach out for success without much difficulty."
Mahendras Allahabad                  ,N/A,N/A,Civil Lines,"124 C / C Ashirwad Bhawan, Tej Bahadur Sapru Marg Civil Lines, Allahabad",Delhi, 211001,India,https://www.myprivatetutor.com/userfiles/centers/center1420716673.jpg,"Basic Computer, MS Office, Tally ERP 9, Corporate Communication, Effective Communication, Spoken English, Interview Skills, Presentation Skills, Public Speaking, Soft Skills, GATE Exam, GRE, TOEFL, Telephonic Skills","
	Mahendra's happen to be the best coaching hub in and around Allahabad. Proper guidance and detailed study materials are our specialty. We conduct special classes on quantitative aptitude for weak students. Details regarding latest vacancies and results are provided to the students in order to keep them updated. A healthy atmosphere for a great learning experience is what we believe in providing to the students."
Classes Of Ayush Kumar                  ,N/A,N/A,Teliarganj,Swaraj Nagar Near Mnnit,Delhi, 211004,India,,"Zoology, Statistics, Sociology, Social Studies, School level computer, Psychology, Political Science, Physiology, Physics, IIT JEE Mains, Philosophy, Mathematics, Logic, IT & Computer Subjects, History, Hindi, Geography, Food & Nutrition, Fashion Study, EVS, English, Education, Economics, Costing, C... More [+]","
	Classes of Ayush Kumar   is one of the India's  leading academic institution. offering a unique friendly  environment that prepares the next generation to lead and make a difference in this competitive world. We are a family of honest and true students, faculty, alumni and professionals dedicated to serving the eager mind to get success. At present Classes of Ayush Kumar Students become a synonym of success in education and coaching for various school level subject.Throughout the academic session, Classes of Ayush Kumar is maintaining its best quality and standard of teaching, becoming the leader amongst  the other institutions  at present scenario. "
Nuzhat Academy                  ,N/A,N/A,Khuldabad,"Flat No 13, New Market Khuldabad",Delhi, 230001,India,,"Spoken English, Science, Public Speaking, Physics, Mathematics, Language, History, Hindi, Geography, EVS, English, Effective Communication, Corporate Communication, Computer, Chemistry, Biology, All Subjects","
	Nuzhat Academy is one of the India's  leading academic institution. offering a unique friendly  environment that prepares the next generation to lead and make a difference in this competitive world. We are a family of honest and true students, faculty, alumni and professionals dedicated to serving the eager mind to get success. At present Nuzhat Academy Students become a synonym of success in education and coaching for various school level subject.Throughout the academic session, Nuzhat Academy is maintaining its best quality and standard of teaching, becoming the leader amongst  the other institutions  at present scenario. "
Parivartan Coaching Institute                  ,N/A,N/A,George Town,"Parivartan
10/18 E, Lowther Road , George Town",Delhi, 211002,India,,"GRE, GMAT, TOEFL, Stock & Share Trading, Forex Trading, Investment Training, Book Keeping, Customer Service, HR/Personnel, Journalism/Writing, Life Coaching, Marketing:Communication, Marketing:Online/SEO, Presentation Skills, Public Speaking, Sales Training, SAP Training, Healthcare Management, IELT... More [+]","
	Parivartan Coaching Institute  is one of the India's  leading academic institution. offering a unique friendly  environment that prepares the next generation to lead and make a difference in this competitive world. We are a family of honest and true students, faculty, alumni and professionals dedicated to serving the eager mind to get success. At present Parivartan Coaching Institute has become a synonym of success in education and coaching for IBPS, Bank PO etc.Throughout the academic session, Tara Institute is maintaining its best quality and standard of teaching, becoming the leader amongst  the other institutions  at present scenario."
Lovely Education Centre                  ,N/A,N/A,Shantipuram,"223, C.b.gupta Colony, Shamli",Delhi, 247776,India,,"Mathematics, Physics, English, History, Geography, Accountancy, Botany, Business Maths, Chemistry, Computer Science, Costing, Economics, Education, Hindi, Physiology, Political Science, Psychology, Sociology, Zoology, Biology, Statistics, UPSC Exam, SSC Exams, Defence Exams, Insurance Exams, Bank Cl... More [+]","
	Foundation caters coaching of a wide ranges of regular courses. We have the right ambience of learning and our very learned faculties makes you develop an interest to your studies and this way you will experience enhanced learning abilities and results. Come and join us and feel the difference!A low student to faculty ratio combined with many years of teaching experience results in a truly supportive learning environment. We are renowned for our professional faculty and the quality of teaching. The institute is substantial enough to have good facilities and at the same time we ensure that our students are treated as individuals."
Rai Tutorials                  ,N/A,N/A,Ashoke Nagar,"Ut-204, Ashok Vihar, Ashok Nagar",Delhi, 473335,India,,"English, Accountancy, Botany, Business Maths, Chemistry, Costing, Economics, Education, Geography, Hindi, History, Mathematics, Physics, Physiology, Political Science, Psychology, Sociology, Zoology, Biology, Statistics, IIT JEE Mains, UPSC Exam, SSC Exams, Defence Exams, Insurance Exams, Bank Cleri... More [+]","
	Rai Tutorials  is an institute for school students where they will get good facility and calm studying atmosphere with a very high level of teaching. We will identify the strength and weakness of each student individually for their studies. Our method of teaching is similar to home tuition where every student get individual attention .We welcome all the parents and students who are looking for good tutoring"
Commerce Guru                  ,N/A,N/A,Bahmalpur,Allahabad,Delhi,,India,,"English, Hindi, Language, Mathematics, EVS, History, Geography, Science, Computer, Physics, Chemistry, Biology, All Subjects, Economics, Zoology, Accountancy, Commerce Subjects, Botany, Business Maths, Costing, Education, Physiology, Political Science, Psychology, Sociology, Statistics, Food & Nutri... More [+]","abhay agrawal
manish pandey
imran khan"
