Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Digital Gurukul                  ,N/A,N/A,Vijay Nagar,"FH-449, Scheme No 54, Vijay Nagar, Opposite Meghdoot Garden, Indore 452010",Delhi, 452010,India,https://www.myprivatetutor.com/userfiles/centers/center1452663013.png,"Management Subjects, Digital Marketing","Why Digital Gurukul?

- Digital Gurukul is Central India's First Advanced Digital Marketing Training Institute & Creative Digital Marketing Agency in Indore

-Digital Gurukul is ISO 9001:2008 Institute
- Our Comprehensive Training Modules prepared by Industry Experts will help you understand All the topics in Extremly Practical way.
-Hands on Project & assignment for practical learning
-Lifetime access to all latest content of Digital Gurukul (Modules , Presentations,Videos)
-Industry Study tour to Mumbai for All Digital Gurukul Students
-Research based Internship"
Gravity Education                  ,N/A,N/A,Azad Nagar,"2nd Floor, 36 Samar Park Colony, Nipania Main Road",Delhi, 452010,India,https://www.myprivatetutor.com/userfiles/centers/center1451763248.jpg,"All Subjects, Mental Maths, Olympiad Exam Preparation, Special Education, Biology, Chemistry, KVPY Exam, Physics","
	Gravity Education is a group that is created with a motive to provide the best knowledge and creativity to the students. We not only provide the coaching to the students but also work to develop the student’s creativity and interest. We truly believe in the overall development of the student and frame the student with the same belief. We conduct lots of competitions, quiz, interactive sessions, guidance programs, seminars, counseling sessions, etc. We, for the benefit of the students discover the best ways of imparting the knowledge and creativity to the students. The concept of Gravity Education was an innovation of Mr. Gaurav Kayal, Director of Gravity Education. He implemented his concept of giving innovative learning and education to the students in the form of an institute which he named as Gravity Education. Gravity Education, as an institute started on 27, April, 2009 and has successfully travelled a journey of 6 years. In these years GE guided many students and supported them in their education as well as careers. The pattern of education and extracurricular activities that are conducted in GE are purely innovative and conducted no where else in Indore city."
A. B. Group Of Institutions                  ,N/A,N/A,Palasia,583 Usha Nagar Ext.,Delhi, 452009,India,,"Accountancy, Business Maths, Business Organisation, Business Studies, Commerce Subjects, Costing, Economics, Mathematics, Statistics, Auditing, B.Com Tuition, Banking & Finance, BBA Tuition, Computer Science, Direct Tax, Financial Management, Indirect Tax, Public Administration, BBA, MBA, BBA Subjec... More [+]","

		Creative & imaginative approach through audio-visual training

		Experienced and qualified faculty

		Interactive approach to teaching

		Specially designed study material comprised of books and comprehensive & scoring content within our notes

		Topic-wise exams for every subject

		Intensive programs catering to student's needs

		Ideal classrooms and peaceful ambience 
"
Immersive Perfection Academy                  ,N/A,N/A,Malviya Nagar,"216, Ashram Complex, Behind 56 Shop, 584, M.G. Road",Delhi, 452001,India,https://www.myprivatetutor.com/userfiles/centers/center1448950649.jpg,"Digital Marketing, Web Designing, Web Development, Wordpress Training, Advanced Excel, Leadership Skills, Computer Hardware","
	Immersive Perfection Academy is an educational enterprise that firmly believes in empowering young minds with skills and enlightening them with knowledge to be the future leaders.""Immersive Perfection Academy believes in creating IT professionals by training our students in our various segments of Information Technology. Our training aims in teaching & understanding features and functionality of software courses in Office Automation, Digital Accounting, Designing, Programming, Animation & Autocad. We also impart training in Hardware, Networking & Soft Skills to make our students future ready. Our Instructor led training & in depth curriculum gives the student a 360 degree knowledge of the course."
Immersive Perfection Academy                  ,N/A,N/A,Palasia,"216, Ashram Complex Behind 56 Shop",Delhi, 452001,India,,"Adobe Certification, Drupal, Magento Training, Photoshop, Body Language, Career Counselling, Personality Development, Presentation Skills, Digital Marketing","Leading training academy 
WordPress website development
Adobe training courses"
Notion Consultants Advance Learning Institute                  ,N/A,N/A,Vijay Nagar,"256 Orbit Mall,Vijaynagar",Delhi, 452010,India,https://www.myprivatetutor.com/userfiles/centers/center1448708092.png,"Basic Computer, Computer for official job, Corporate Communication, Effective Communication, Spoken English, Office Administration","

		Our Vision: ""To be the best at the engagement of people by providing superior solutions for understanding, acquiring, developing and retaining talent."" 

		Our Values: Quality Commitment Strong Mindset Complete Solution
"
Soft Skill Private                  ,N/A,N/A,Palasia,25/6 Bhawrkuwa,Delhi, 452001,India,,"IT, Spoken English, Software Engineering","
	Soft Skill Private wishes to create a dynamic and sustainable setup of new age teaching methodology where the students is guided to use modern day technical support but with the traditional approach of teaching(of our country"
Scholars Academy                  ,N/A,N/A,Sanvid Nagar,6/2 Sanvid Nagar Kanadiya Main Road Indore Madhya Pradesh,Delhi, 452018,India,,"All Subjects, NSTSE, NTSE, Olympiad Exam Preparation, Chemistry, Commerce Subjects, Mathematics, Physics, B.Com Tuition, B.Sc Tuition, BBA Tuition, BCA Tuition, Spoken English","
	Scholars Academy is an institution for coaching the students for competitive examinations of Engineering and Medical with the fundamental concepts of their main course (6th & 12th). The main objective of the institute is to provide specialized high quality training by integrating traditional and modern scientific techniques in teaching-learning process offered in a blended manner."
Oli                  ,N/A,N/A,Vijay Nagar,Mig 46 Vikas Nagar Ab Road Dewas,Delhi, 455001,India,,"English, French, German, Japanese",Ocean Language Institute (OLI) is  offering education solution for the Langauge segments. We are providing competent training programmes through which you will emerge stronger in your subject. Modern teaching and evaluation methods are followed with updated syllabous.
New Medical Classes                  ,N/A,N/A,Khajrana,Khajarana Square Ring Road Indore,Delhi, 452016,India,https://www.myprivatetutor.com/userfiles/centers/center1444728752.jpg,"Anatomy, Biology, Physiology","New Medical Classes is a pioneer name in Field of teaching Biology, Anatomy, Physiology. We are based in the city of Indore and specializing in Biology related subjects. Our programmes are designed to build the students strength so that they can compete and come up with great results."
A Team Commerce Academy                  ,N/A,N/A,Vijay Nagar,"Scheme No. 54, Vijaynagar",Delhi, 452010,India,https://www.myprivatetutor.com/userfiles/centers/center1437243708.jpg,"Accountancy, Business Studies, Commerce Subjects, Economics, Bank PO, CA - CPT, Law Entrance, CS - Foundation",We are solely focused in the domain of Commerce education. We have qualified and experienced teachers to assist you in building a strong foundation in the Commerce concepts. If you are seeking guidance in your Commerce studies we are here to help you comprehensively.
Study Circle                  ,N/A,N/A,Sudama Nagar,"1181 Sudama Nagar,Indore -  452009",Delhi, 452009,India,,"English, EVS, Mathematics, Science, Chemistry, Physics, Social Studies","
	Study circle is a reputeted study center located in Sudama Nagar, Indore. Our aim is to clear the concepts of students through regular pratice sessions.We keep an eye on student's performance through assignments and tests. We ensure that students perform their best in exams. Main aspect of our coaching class is that classes are being conducted on sunday too. Ambience here is friendly."
Diksha Computer Academy                  ,N/A,N/A,Vijay Nagar,"106 Cross Road, Vijay Nagar",Delhi, 452010,India,,Auto CAD,"
	We are very reputed academy providing computer training to students.We have well trained and highly educated faculties who train students in such a way so that they can achieve their academic goal. We are specialized in providing hands on training to students. Conceived by the most talented minds you can find in our institute a student friendly atmosphere and all powerful intervention in todays competitive world. Full support and training are given to students from this institute."
Mahendras Indore                  ,N/A,N/A,Sapna Sangeeta,"91/47, 2nd Floor, Oasis Point, Sapna Sangeeta Road, Sneh Nagar",Delhi, 452008,India,https://www.myprivatetutor.com/userfiles/centers/center1420718450.jpg,"Basic Computer, MS Office, Tally ERP 9, Corporate Communication, Effective Communication, Spoken English, Interview Skills, Presentation Skills, Public Speaking, Soft Skills, GATE Exam, GRE, TOEFL, Telephonic Skills","
	We give education individualized to meet the students' needs. A student's learning pace can prove a concern in any type of learning environment. Receiving a good education helps empower you, thus making you strong enough to look after yourself in any given situation. Mahendras Indore is your only destination to success when you want to prepare for the competitive recruitment exam."
Castek Academy                  ,N/A,N/A,Vijay Nagar,"324, Shagun Tower Vijay Nagar Square Indore",Delhi, 452010,India,https://www.myprivatetutor.com/userfiles/centers/center1418995161.png,"Big Data & Hadoop, Oracle Training, SAP Training, Web Development, Business Analytics, ITIL Training, Project Management, Six Sigma Training","We offer trainings in the following domains 

Project Management
Agile and Scrum Certification
Six Sigma Certification
ITIL Foundation 
Bigdata and Hadoop 
Databases & Datawarehousing
Ethical Hacking & Networking
Cloud Computing
Web Development"
Napellus Eduetch                  ,N/A,N/A,Rau,"201 Nand Bhavan, Narmada Road",Delhi, 453331,India,,"Biology, Chemistry, Mathematics, Physics, AIEEE, AIPMT, IIT JEE Mains, B.Tech Tuition","Napellus Edutech Pvt Ltd found by MPPET 93 First ranker Sir Narendra Patidar with the mission to provide best of best IIT JEE education to every student. 700 hrs HD Video lecture for IIT JEE Mains Advance., Theory, Past Paper Video Solutions, NCERT Solutions are offered."
Rypm India                  ,N/A,N/A,Sapna Sangeeta,"450 Vikram Tower, Sapna Sangeeta Main Road, 
Agarwal Nagar",Delhi, 452001,India,https://www.myprivatetutor.com/userfiles/centers/center1416134262.png,"Leadership Skills, PMP Certification, Project Management, Six Sigma Training, AutoCAD  Training, MCA, Interview Skills, Personality Development, Presentation Skills, Soft Skills","We provide training for PMP, CAPM, SCRUM, AGILE, Prince2, Six Sigma,Business Analysis and ITIL. Our trainers are certified and having +20 years of experience. We have corporate office and training center at Indore. Excellent quality is maintained for the development of the individual and entres."
Codebeans                  ,N/A,N/A,Sapna Sangeeta,"P3, Mishika Tower 4th Floor, 401 Near Sapna Sangeeta, Sneh Nagar",Delhi, 452001,India,https://www.myprivatetutor.com/userfiles/centers/center1454501957.jpg,"C, C++, PL/SQL, Visual Basic, Web Development, Computer, IT, Mathematics","We provide IT solution for student and clients. A wide range of emerging and basic technologies are trained through strong infrastructure and expert trainers. Each students gain is monitored and ensured that everyones is able to apply the knowledge competently in various work areas. Asp.Net, PHP, Visual Basic, C, C++, C#, )SQL server are some our offered programmes."
