Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Collaboration Technologies                  ,N/A,N/A,Vijayapura,"314,  Ist H Cross , 7 Th Main Subbanna Garden Vijayanagar",Delhi, 560040,India,https://www.myprivatetutor.com/userfiles/centers/center1417433545.png,".Net, C, C++, C# (C Sharp), Java and J2EE, Perl Programming, Python Programming, Shell Scripting, Visual Basic, Android Training, BCA Subjects, Embedded Systems, Ethical Hacking, Hardware Training, Interior Designing, iOS Training, MCA Subjects, Networking, Programming Language, RHCE Training, Robot... More [+]","
	Collaboration Technologies located in Bangalore India. Software development training and consulting centre. It is a software development, technology and consultancy centre. We are dedicated to deliver good quality services in Software development and consultancy and have expertise in training to improve the quality of work at all levels in an organization. Our team is professional, experienced and proactive and our great strength is in translating our client's business requirements into workable solutions. We have the skills and commitment to make that a reality."
S M F Educational Solutions                  ,N/A,N/A,Adoni,"Bangalore H.o : 504,unity Complex, Type-c, Wing -2, Opp.bharati Park, Mira-bhayander Road, Mira Road(e), 400107",Delhi, 560037,India,https://www.myprivatetutor.com/userfiles/centers/center1424241053.png,"Communicative English, Mental Maths, ACCA, CA - CPT, CA - Final, CA - IPCC, CFA, CIMA Certification, CMA Final, CMA-CPA-ACCA-CIMA, CS - Executive, CS - Foundation, CS Professional, Direct Tax Laws, ICWA & ICWAI, All Subjects, Biology, Chemistry, Computer, English, EVS, Geography, Hindi, History, Lan... More [+]",We provide state of the art technology with modern infrastructure in an centrally air conditioned environment
Tekdisha Solutions                  ,N/A,N/A,Basaveshwaranagar,"865, Dr M C Modi Hospital Road, West Of Chord Road, Mahalaxmipuram, Opposite To Modi Eye Hospital, Bangalore, 560 086",Delhi, 560086,India,https://www.myprivatetutor.com/userfiles/centers/center147330975716488.jpg,"C, C++, Java and J2EE, Shell Scripting, LAMP Pro Training, PHP and MySQL, ERP Training, SAP Training, CCNA Certification, Cisco certification, Microsoft Certification, Oracle Certification","TekDisha based out of Bangalore is an IT Learning and consultancy service provider. We are specialized in providing training services on hardware, networking, database management, security, storage management, quality assurance (Software testing) and software development."
Elite Iit                  ,N/A,N/A,Jalahalli,"63, Durga Arcade, 41st Cross, Jayanagar 8th Block",Delhi, 560082,India,https://www.myprivatetutor.com/userfiles/centers/center1454499397.jpg,"ACCA, CA - CPT, CA - Final, CA - IPCC, CFA, CFP, CIMA Certification, CMA Final, CMA Foundation, CMA Intermediate, CMA-CPA-ACCA-CIMA, CPFA, CS - Executive, CS - Foundation, CS Professional, Direct Tax Laws, ICWA & ICWAI, Accountancy, Botany, Chemistry, Commerce Subjects, Costing, Mathematics, Physics... More [+]","
	The name Elite IIT has been associated with coaching programs for established and emerging competitive entrance exams of high quality with innovative & creative exams of high quality with innovative & creative personal classes with attention on the students individually. ELITE IIT specialize in effective placement of professionals in entry, middle and senior management positions across industry verticals. As a responsible recruiter we believe in a systematic understanding of our client's requirements and then it is but common sense to base one's search and selection processes on it."
Jagriti                  ,N/A,N/A,Whitefield,"Ramagondanahalli, Varthur Road, 
Whitefield, Bangaluru Karnataka",Delhi, 560066,India,,"Acting & Drama, Summer Camps","
	Jagriti a space of performance art wholly dedicated to Theatre, Music, Dance and Comedy. we are dedicated dedicated to support new work and artistes through collaborations with local and international companies. Along with this we also promote drama training as well as a a platform for children to explore theatre and performance."
Kydz Adda                  ,N/A,N/A,Banshankari,"2nd Floor, 980, 13th Cross, Ring Road, Banashankari 2nd Stage, Bangalore",Delhi, 560062,India,,Summer Camps,"
	Kydz Adda offer various various academic enrichment program, workshops and camps for young children. We are committed towards offering the best educational support at an affordable price. All our trainers are all experienced and dedicated to offer the best training and help students attain their maximum potential."
Magic Hive                  ,N/A,N/A,Jp Nagar,"#305, 7th Main, 5th Cross
RBI Layout, JP Nagar 7th Phase
Bangalore",Delhi, 560078,India,,"Summer Camps, Workshops & Seminars","
	Magic Hive specializes in conducting various workshops and camps ensuring overall development of young children. All our program are designed in a manner which helps overcome fear and get filled with self confidence. Our program are focused towards the long term development of the students helping them in the long run."
Little Elly                  ,N/A,N/A,Hsr Layout,"No.02, Honeydew Mansion 
1st Floor, 17th Main, 14th Cross, Hsr Layout Sector 7,
Near BDA Complex",Delhi, 560102,India,,Summer Camps,"
	Little Elly is an initiative of Learning Edge India Pvt. Ltd. working with the objective of helping students learn without being made to feel he/she is being taught. We believe that early years of childhood are wonderful years and therefore crucial for their information. We believe that learning is a lifelong process and that every child is unique and special."
Kidsstudios                  ,N/A,N/A,Shivaji Nagar,"Kodamballi, Near Chennapattana
Bangalore",Delhi, 560001,India,,Summer Camps,"
	Kidsstudios organizes various fun workshops and summer camp programs for students of all age groups. This year also we are organizing a 3 days and 2 nights Nature Awareness & Adventure workshop with lot of Adventure activities like Tarzan bridge, Zip line, Trekking, Rope traverse, Organic farming and loads of fun activities."
Nouvo                  ,N/A,N/A,Indiranagar,"2nd Floor, No 35, 2nd Cross, 10th Main Road, Indiranagar, Bengaluru",Delhi, 560038,India,,Summer Camps,"
	Nouvo is an Image Consultancy based in Bangalore. We conduct various corporate training programs and workshops. Our training programs are specially designed which help employees develop a positive attitude and increase their self-esteem. We also help them to develop great interpersonal relationships."
Dhaatu                  ,N/A,N/A,Banshankari,"3944/ F, 17th D Cross, 4th Main, 2nd Stage, Banashankari",Delhi, 560070,India,,Summer Camps,"
	Dhaatu is a renowned organization located in Banashankari, Bangalore. It stands as one of the leading Classical and Traditional Puppet Theatres of India. We perform various shows at different locations in and outside India. We are currently organizing a summer camp workshop based on Mahabharata."
Swimlife                  ,N/A,N/A,Hosaholalu,"No. 43, 12th Cross, Ram Mandir Road, S.R. Nagar",Delhi, 560027,India,,"Swimming, Summer Camps","
	Swimlife is a Professional Swimming Academy and is registered under Karnataka Swimming Association. We offer training service for everyone in the sport of swimming. Apart from normal training sessions, we also organize Swim Meets of any level i.e. District, Schools, State, Intra Corporate, Inter Corporate and Inter Clubs."
Toehold                  ,N/A,N/A,Jayanagar,"No. 359, 2nd Floor, 16th Main, 4th T Block, Jayanagar, Bangalore",Delhi, 560041,India,,"Summer Camps, Photography","
	Toehold offers high-quality photography-oriented travel and other services. Today we stand as a leading provider of Photography workshops, tours and events. Through our quality service and commitment, we strive to be the best Photography training provider. Through a combination of innovation; diligence in planning and execution, we wish to achieve our paramount mission of delivering the best training service."
Chhavi Art Classes                  ,N/A,N/A,Bellandur,"Bellandur, Bengalore",Delhi, 560103,India,,"Summer Camps, Arts & Crafts","
	Chhavi Art Classes is an art and cultural training institute offering Art classes for both children as well as adults. We aim to offer the best service at an affordable cost. Our classes are intensively designed in order to meet the varying needs of the students. All our instructors are highly trained and professional. Along with the normal classroom sessions we also conduct various short term programs and workshops."
Jumbo Kids                  ,N/A,N/A,Uttarahalli,"971, 29th Main Road, Poornapragna Layout, Uttarahalli Main Road",Delhi, 560061,India,,Summer Camps,"
	Jumbo Kids, from the very beginning has been focused and motivated by the traditional values, honesty and integrity of India. We follow innovative training methods and are committed towards delivering quality through integrity. Through our committed approach and quality service, today we stand as a trusted name in the educational sector."
Sand And Pebbles                  ,N/A,N/A,Uttarahalli,"No. 203, 8th Cross, 8th Main, Bikasipura Kumaraswamy Layout",Delhi, 560061,India,,"Summer Camps, Arts & Crafts, Keyboard, Modern Songs","
	Sand And Pebbles is a Child learning and activity center. We follow an integrated system where we use the montessori methods along with kindergarten methods to develop children into smart young boys and girls. Every child can visit us and experience the place and potential within them."
3b Robo School                  ,N/A,N/A,Indiranagar,"No. 1075-A, 10th Main, HAL 2nd Stage , Bangalore",Delhi, 560008,India,,"Summer Camps, Robotics","
	3B Robo School is a Robotics training institute offering educational programs and workshops related to Robotics. We are supported by a strong team of engineers and esteemed faculty advisers who are well experienced in this field. Over the past several years we have been inspiring and preparing our students to compete in National and International competitions. We apply modern day techniques towards teaching the students. We specialize in offering professional courses on Robotics, both digital and analog type."
Playgym                  ,N/A,N/A,Kalyan Nagar,"7M-215, 7th Main Road (80 Feet Road), HRBR Layout 2
Kalyan Nagar, Banaswadi, Bangalore",Delhi, 560043,India,,"Summer Camps, Badminton, Cricket","
	Playgym was established with the objective to provide young children fun, creative, innovative and exhilarating spaces so they grow into healthy, happy, strong individuals. We offer a creative, joyful and energetic playspace for children of all ages. We offer creative play and an assorted of structured class including Gymnastics, Football, Tennis, Karate, Yoga, Rock climbing and much more."
