Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Vishal Louis Academy Of Dance                  ,N/A,N/A,Prashant Vihar,"A-1/14, Prashant Vihar",Delhi,110085,India,,"Bharat Natyam, Creative dance, Folk Dance, Kathak, Odissi, Salsa, Western Dance, Indian Classical Music, Instrumental, Modern Songs, Singing, Sitar, Western Classical Music","
	Caring and competent teachers"
Learning Square                  ,N/A,N/A,Gujranwala Town,"A-12 Chhatrasal Stadium Road, Opposite Gujranwala Town Chhatrasal Stadium",Delhi,110033,India,https://www.myprivatetutor.com/userfiles/centers/center1460983130.jpg,"Acting & Drama, Arts & Crafts, Model Making, Photography, Pottery, Sculpture Making","
	To create human beings of healthy body and mind is of utmost importance for our future and we are doing just that. Programmes are designed for the childrens' early development of brain and mind. The courses are aimed at opening up the learner's inherent potential and good senses to the fore."
Amrapaali Kala Peeth                  ,N/A,N/A,Dwarka,"Plot No. A-138 Block - A, Sec- 8, Near Queens Valley School",Delhi,110075,India,https://www.myprivatetutor.com/userfiles/centers/center1460982518.jpg,N/A,"
	Amrapaali Kala Peeth is a premier education centre for Arts  that empowers students with creativity and knowledge and pave the way for multi-dimensional growth across various segments of music industry. "
The Mango Tree Reading Club                  ,N/A,N/A,Sainik Farm,"No. 8, Sainik Farms, Khanpur Close To Select City Walk",Delhi,110062,India,,"Acting & Drama, Adventure Camps, Arts & Crafts, Candle Making, Drawing & Painting, Model Making, Pottery, Sculpture Making, Summer Camps","
	-"
Usha Mangla's Art Academy                  ,N/A,N/A,Rohini,"D-7/179, Sector - 6, Rohini, Near Vishram Chowk",Delhi,110085,India,,"Abacus Training, Personality Development, Speech & Drama, Spell Bee Training, Acting & Drama, Arts & Crafts, Drawing & Painting, Model Making, Photography, Pottery, Sculpture Making","
	Usha Mangla has been working since a long time in the field of art and has been attached with many of the big names and worked with many of the institutions till date. The centre is a leading name in helping the students realize their potential in the domain of Art."
Shape Up Kids                  ,N/A,N/A,South Extension-ii,"C-51, South Extn I I",Delhi,110049,India,,"Abacus Training, Handwriting, Mental Maths, Personality Development, Speech & Drama, Spell Bee Training","
	An all round activity center for children of various age. Western dance, Kathak , Personality development course, Abacus, Vedic Maths, Music, Aerobics and many more activites are incorporated in our classes."
Passion The Music And Dance Institute                  ,N/A,N/A,Tilak Nagar,45/10 Ashok Nagar Tilak Nagar Jail Road,Delhi,110018,India,,"Bharat Natyam, Creative dance, Folk Dance, Western Dance, Indian Classical Music, Instrumental, Singing, Western Classical Music","
	-"
Brats N Cuties                  ,N/A,N/A,Dwarka,"G-55/56, Street No.5, Palam Extn., Near Sector-7, Dwarka",Delhi,110075,India,,"Abacus Training, Handwriting, Speech & Drama, Spell Bee Training","
	-"
K R Mangalam Juniors                  ,N/A,N/A,Greater Kailash I,"KRM Campus , Opp N 258 , N Block , Greater Kailash 1 OPP N 258",Delhi,110014,India,,"Abacus Training, Communicative English, Personality Development, Speech & Drama, Spell Bee Training","
	Lets start preparing your child for a better future ! We have a wide range of programmes that will help your child to cope better with life and be a well groomed and complete human being."
Iksana                  ,N/A,N/A,Dwarka,"A-1, Suraj Vihar, Kakrola Dwarka Mor",Delhi,110078,India,,"Abacus Training, Handwriting, Mental Maths, Personality Development, Speech & Drama, Spell Bee Training, Arts & Crafts, Candle Making, Drawing & Painting, Model Making, Pottery, Summer Camps","Iksana is a centre for performing arts which helps the creative potential of the learners, audiences and artists. The programmes are aimed at nurturing creativity and confidence in self-expression, building self-esteem and enhancing the imaginative spirit."
Harmony Academy Of Music And Dance                  ,N/A,N/A,Janak Puri,"C4 F/ 247, Janak Puri Near Khanna Nursing Home",Delhi,110058,India,,"Bharat Natyam, Creative dance, Folk Dance, Western Dance, Indian Classical Music, Instrumental, Singing, Western Classical Music",Comprehensive learning programme to fill your thirst for Music and Dance.
Kalasthali                  ,N/A,N/A,Vasant Kunj,"B-5 & 6, 4511 Vasant Kunj Near Kendriya Vidyalaya",Delhi,110070,India,,"Acting & Drama, Arts & Crafts, Drawing & Painting, Model Making, Pottery, Sculpture Making","
	Let you sublime senses come to the fore at the very beautiful Kalasthali. A wide range of programmes in the art and Craft are taught with great expertise and care."
The Manthan School - Active Evenings                  ,N/A,N/A,Sector 79,"Mahagun Moderne, Plot No. GH - 02, Sector 78",Delhi,201301,India,,"Abacus Training, Spell Bee Training, All Subjects, Arts Group, Bio Technology, Chemistry, Commerce Subjects, Computer Science, IT & Computer Subjects, Physics","
	Specially designed programmes for each students best potential to develop. At Manthan School you can rely on our authentic programmes marked with talent and best care."
Ten Little Fingers                  ,N/A,N/A,Civil Lines,"G-Block, 34 Alipur Road, Civil Lines",Delhi,110054,India,,N/A,"
	Complete infrastructure, Dedicated teachers"
Kadambari Sangeet Mahavidyalaya                  ,N/A,N/A,Dwarka,"D-996 (near Jai Jawan Gas Agency), Ramphal Chowk , Palam Extn, Sector - 7, Dwarka",Delhi,110077,India,https://www.myprivatetutor.com/userfiles/centers/center1460982949.jpg,N/A,"The centre has been imparting a deeper understanding and appreciation of music. Music as a profound human achievement and carrying this legacy in the right manner is our committment. To us music is a cause, it is a commitment. The music we teach helps in self discipline, confidence and a sense of commitment. To some it is a powerful channel to express emotions. For many of our students, music has become a profession or passion that has really taken them around the globe as cultural ambassadors."
Gymboree Play And Music                  ,N/A,N/A,Greater Kailash I,"Inside Gurudwara Nanaksar, Gurudwara Road, S - Block, Next To Arya Samaj Mandir",Delhi,110048,India,,N/A,"Stretch a child’s rapidly developing body & mind and you begin preparing him/her for life. GYMBOREE is the pioneer and global leader in early childhood development programs for children ages newborn to five. Based at San Francisco USA, for over 35 years Gymboree has been conducting specialized parent-child fun & interactive classes, encouraging a child’s development and helping parents understand it better. Created by child development experts, the Gymboree Learning Program is designed to support the growth and development of the ‘whole child’ – Physical, Social/Emotional & Cognitive. Today the Gymboree Program is enriching lives of children and families in over 35 countries across Africa, Americas, Asia, Australia and Europe."
B Epic Kids College                  ,N/A,N/A,Najafgarh,"RZ-30, Prem Nagar, Thana Road, Najafgarh Near Natkhat Play School",Delhi,110043,India,,N/A,"
	All round facilities"
Kalakendra                  ,N/A,N/A,Dwarka,"201-202, 2nd Floor, Aggarwal Dwarka Plaza, Sector-6, Above ICICI Bank Near DAV School",Delhi,110075,India,,N/A,"
	Kalakendra, a school for performing arts, was established years back as part of the Kalakendra Trust (Regd). The Kalakendra Trust has been an initiative of Mrs. Ratna Lahiri, daughter of renowned flautist Late Pt. Pranab kumar Mukhopadhyay. The Trust has been working for the promotion of Indian music and dance among the young people of India. Kalakendra is a branch of Purabi Sangit Chakra (later known as Sanskritik Kalakendra), Kolkata which was established as a society for promotion of Indian music and dance in 1965. Kalakendra, Dwarka’s finest institute for music and dance, has been successfully running its first center in Delhi at Dwarka since 2006. In this short period of time, it has made an impact to the lives of hundreds of young children in Dwarka who have been initiated into the world of music and dance."
Achievers Classes                  ,N/A,N/A,Sakarpur,"U 158, Vats Complex, Basement, Near Laxmi Nagar Metro Station, Gate No 3, Patel Hospital, Shakarpur",Delhi,110092,India,https://www.myprivatetutor.com/userfiles/centers/center1444302802.png,"CA - CPT, CA - Final, CA - IPCC, CMA Final, CMA Foundation, CMA Intermediate, CS - Executive, CS - Foundation, CS Professional, Accountancy, Actuarial Science, Arts Group, Auditing, B.Com Coaching, B.Ed / M.Ed, B.Sc Coaching, BA Coaching, Banking & Finance, BBA Coaching, BCA Coaching, Biology, Botany, Business Maths, Chemistry, Computer Science, Costing, Direct Tax, Economics, Education, Financial Management, Geography, History, Indirect Tax, IT, Mass communication, Mathematics, Philosophy, Physics, Physiology, Political Science, Polytechnic, Psychology, Public Administration, Sociology, Statistics, Zoology, Administrative Laws, Civil Laws, CLAT (Law Entrance), Company Laws, Contract Act Laws, Criminal Laws, Jurisprudence, LLB, LLM, Tax Laws, BBA Entrance, BBA Subjects, CAT (MBA Entrance), Management Subjects","
	Achieverss Classes is an institution of long years and working in all facet of the education, specially Commerce field. We have produced excellent students in the field of CA, CMA, CS and of Commerce. Join us and build your career."
Result Tutorials                  ,N/A,N/A,Hauz Khas,"H-50, Subhash Market, Kotla, South Ex-1",Delhi,110024,India,https://www.myprivatetutor.com/userfiles/centers/center1438842454.png,"All Subjects, Biology, Chemistry, Computer, English, EVS, Geography, Hindi, History, Language, Mathematics, Physics, Science, Special Education, Accountancy, Algebra, Anatomy, Anthropology, Arts Group, Bengali, Bio Technology, Botany, Business Maths, Business Organisation, Business Studies, Commerce Subjects, Computer Science, Costing, Economics, Education, Fashion Study, Food & Nutrition, Home Science, IT & Computer Subjects, KVPY Exam, Logic, Philosophy, Physiology, Political Science, Psychology, Sociology, Statistics, Zoology, Marathi, NTSE, School level computer, Social Studies, NSTSE, Actuarial Science, Auditing, B.Arch, B.Com Coaching, B.Ed / M.Ed, B.Sc Coaching, BA Coaching, Banking & Finance, BBA Coaching, BCA Coaching, Bio Chemistry, Bio-informatics, Bio-medical, Direct Tax, Electronics, Financial Management, Hotel Management, Indirect Tax, IT, Mass communication, MicroBiology, Pharma Subjects, Polytechnic, Public Administration, AIEEE, AMIE, Architecture (NATA), BCA Entrance, BITSAT, CET, GATE Exam, IIT JEE, JEXPO, MCA Entrance Exam (JECA), Polytechnic Entrance, Chemical, Civil, Drawing, Electrical, Instrumentation, Mechanical, Production, Business English, Corporate Communication, Effective Communication, IELTS, Public Speaking, Spoken English, TOEFL, AICEE, AIPMT, MCI Screening Test, Medical Entrance Exams, PG Medical / AIPG, MDS",We are providing coaching for a wide ranges of regular courses. Result tutorials has the right ambience of learning and our trained faculties make you develop an interest in your studies. You will experience enhanced learning abilities and results through our well designed programmes. Come and join us and feel the difference !
Teachwell Pvt Ltd                  ,N/A,N/A,Rohini,"415,4TH FLOOR AMBA TOWER, DC CHOWK, SECTOR-9,ROHINI",Delhi,110085,India,https://www.myprivatetutor.com/userfiles/centers/center1444726215.jpg,"AIEEE, AMIE, Architecture (NATA), BCA Entrance, BITSAT, CET, GATE Exam, JEXPO, MCA Entrance Exam (JECA), Polytechnic Entrance, WBJEE, AICEE, AIPMT, MCI Screening Test, Medical Entrance Exams, PG Medical / AIPG, MDS, ACT Exam, FMS, GMAT, GRE, IELTS, NBDE, NCLEX, OET, PTE, SAT, Study in Australia, Study in Canada, Study in China, Study in Dubai, Study in Europe, Study in France, Study in Germany, Study in Ireland, Study in New Zealand, Study in Norway, Study in Singapore, Study in Switzerland, Study in UK, Study in USA, TOEFL, USMLE, ACCA Training, ACS, AIEED, AILET, AITMT, B.Ed / M.Ed, BBA Entrance, CAT (MBA Entrance), CEEB, CLAT (Law Entrance), CMAT, Fashion Designing, GPAT, Hotel Management Entrance, IBSAT, IFRS, IIFT, IIT JEE, Judicial Services, KMAT, LSAT, MAT, MICA, MPSC, NEET, NET, NIFT/NID/CEED/FDDI, NIOS, NMAT, PSAT, SET, SNAP, TANCET, TET, TIFR, TISSNET, UGC Net, XAT","
	1. Entrance preparation for

	(a) MBA (CAT/MAT/XAT/FMS/SNAP/IP and the likes)

	(b) BMS/BFIA/BBE 

	(c) BBA/BBM

	(d) Computers(BCA,BBA –IT) 

	(e) Mass Communication (BJMC ,BMMMC)

	(f) Hotel Management(Pusa,Taj,Oberoi,Manipal) 

	(g) Law (CLAT, NLS...) 

	(h) Fashion Design (NID,NIFT,PEARL,SRISTI & Others)

	(i) Teaching (B.El.Ed. & B.Ed.) 2. Entrance and foundation courses for 

	(a) CA-CPT (b) CS Under the head of academic programs we undertake the following 

	1. College level coaching of degree courses like (a) B.Com(H) (b) B.Com(Prog.) (c) Eng(H) (d) Math(H) (e) Eco(H) (f) BBA (g) BCA (h) BBE (i) B.Tech. (j) MBA (k) CFA (l) M.Com 2. School Level coaching for all the subjects for (a) 9th class (as per CBSE guidelines) (b) 10th class (as per CBSE guidelines) (c) 11th class ( Science/Commerce/Humanities) (d) 12th class ( Science/Commerce/Humanities)Under the domain of Professional Programs we undertake the following courses: Diploma Programs in (a) English Communication & Personality Devlopment  Under the domain of Study Abroad Preparation we undertake the following (a) IELTS (b) SAT (c) TOEFL (d) GMAT (e) GRE  Under the domain of General Competition for Preparation of Placement in Govt. / PSUs 

	We undertake the following :- (a) Bank (Po /Clerk) (b) SSC (Pre/Main) (c) Railways/Metro (d) LIC/GIC (e) DSSSB(Prt,Tgt,Pgt) (f) Delhi Police(S.I.),CPO (g) NDA,CDS "
Ta Coaching Academy                  ,N/A,N/A,Dwarka,"Dwarka, Delhi 110075",Delhi,110075,India,https://www.myprivatetutor.com/userfiles/centers/center1434287613.jpg,"ACCA, CA - CPT, CPFA, CS - Executive, Direct Tax Laws, ACET, AFCAT, Bank Clerical, CSAT, CTET, CWE Coaching, Defence / NDA, DMRC Entrance, EAMCET, EPFO, Forest Department Exam, IAS Preparation, IBPS, IES, PSU, UGC, Insurance Exams (LIC & GIC), KVPY Exam, Police Department Exam, PWD & CPWD, Railways Exam (RRB), RBI Exam, SBI Exam, School Service Commission, SSB Exam, SSC Exams, TNPSC, UPSC Exam, AIEEE, AMIE, BCA Entrance, BITSAT, CET, Chemistry, GATE Exam, IIT JEE, JEXPO, Mathematics, Physics, Polytechnic Entrance, WBJEE, AICEE, AIPMT, Biology, Botany, MCI Screening Test, Medical Entrance Exams, PG Medical / AIPG, MDS, Physiology, Zoology, ACS, ACT Exam, AIEED, AITMT, B.Ed / M.Ed, BBA Entrance, CAT (MBA Entrance), CLAT (Law Entrance), CMAT, GMAT, GRE, IELTS, IFRS, IIFT, KMAT, MAT, MICA, MPSC, NEET, NET, NIFT/NID/CEED/FDDI, NIOS, PTE, SAT, SET, SNAP, TANCET, TET, TIFR, TOEFL, UGC Net, XAT","
	Academy for group tuition for class XI & XII Science (PCM) with preparation for IIT and JEE and commerce subjects of CBSE syllabus, by highly experienced & competent faculty having long years of experience in their respective subjects. Proven record of success for competitive exams by UPSC for NDA, CDS, Naval Academy, OTA, Territorial Army and CPOs."
Kumar Tutorials                  ,N/A,N/A,Ramesh Nagar,WZ 327 Ground Floor Basai Darapur Near Ramesh Nagar Metro Station Delhi-110015,Delhi,110015,India,https://www.myprivatetutor.com/userfiles/centers/center1434110753.png,"Physics, Economics, Chemistry, Accountancy, Mathematics","
	Kumar Tutorials is a reputed coaching based tutorial based in Delhi. Science subject coaching are our area of expertise and we have been sucessfully working for long. Join our programme and build a strong foundation in the Science subjects."
Mpht Delhi                  ,N/A,N/A,Lajpat Nagar,C-7 2nd Floor Near Ccd                   Amar Colony Main Market                   Lajpat Nagar Iv                   110024,Delhi,110024,India,https://www.myprivatetutor.com/userfiles/centers/center1424239501.png,"Accountancy, Algebra, Anatomy, Anthropology, Arts Group, Bengali, Bio Technology, Biology, Botany, Business Maths, Business Organisation, Business Studies, Chemistry, Commerce Subjects, Computer Science, Costing, Economics, Education, English, EVS, Fashion Study, Food & Nutrition, Geography, Hindi, History, Home Science, IT & Computer Subjects, KVPY Exam, Logic, Mathematics, Philosophy, Physics, Physiology, Political Science, Psychology, Robotics, Sociology, Statistics, Zoology, Abacus Training, All Subjects, Communicative English, Marathi, Mental Maths, NSTSE, NTSE, Olympiad Exam Preparation, School level computer, Social Studies, Special Education, Spell Bee Training, AIEEE, AMIE, Architecture (NATA), BCA Entrance, BITSAT, CET, GATE Exam, IIT JEE, JEXPO, MCA Entrance Exam (JECA), Polytechnic Entrance, WBJEE, Chemical, Civil, Computer, Drawing, Electrical, Electronics, Instrumentation, IT, Mechanical, Production, AICEE, AIPMT, MCI Screening Test, Medical Entrance Exams, PG Medical / AIPG, MDS, ACCA Training, ACS, ACT Exam, AIEED, AILET, AITMT, B.Ed / M.Ed, BBA Entrance, CAT (MBA Entrance), CEEB, CLAT (Law Entrance), CMAT, Fashion Designing, GPAT, Hotel Management Entrance, IBSAT, IFRS, IIFT, Judicial Services, KMAT, LSAT, MAT, MICA, MPSC, NEET, NET, NIFT/NID/CEED/FDDI, NIOS, NMAT, PSAT, PTE, SET, SNAP, TANCET, TET, TIFR, TISSNET, UGC Net, XAT","

		Fastest tutor providers in the city.

		Best possible/tutor student allocation in your area.

		Efficient time management.
"
S M F Educational Solutions                  ,N/A,N/A,Abu Fazal Enclave,"Delhi H.O : 504, Unity Complex, Type- C, Wing -2, Opp. Bharati Park, Mira- Bhayander Road, Mira Road ( E )",Delhi,110092,India,https://www.myprivatetutor.com/userfiles/centers/center1424240255.png,"Abacus Training, Communicative English, Handwriting, Language, Mental Maths, Olympiad Exam Preparation, Personality Development, Speech & Drama, Spell Bee Training, ACCA, CA - CPT, CA - Final, CA - IPCC, CFA, CIMA Certification, CMA Final, CMA Foundation, CMA Intermediate, CMA-CPA-ACCA-CIMA, CS - Executive, CS - Foundation, CS Professional, Direct Tax Laws, ICWA & ICWAI, Accountancy, Algebra, Anatomy, Anthropology, Arts Group, Bengali, Bio Technology, Biology, Botany, Business Maths, Business Organisation, Business Studies, Chemistry, Commerce Subjects, Computer Science, Costing, Economics, Education, English, EVS, Fashion Study, Food & Nutrition, Geography, Hindi, History, Home Science, IT & Computer Subjects, KVPY Exam, Logic, Mathematics, Philosophy, Physics, Physiology, Political Science, Psychology, Sociology, Statistics, Zoology, All Subjects, Marathi, NSTSE, NTSE, School level computer, Social Studies, Special Education, Actuarial Science, Auditing, B.Arch, B.Com Coaching, B.Ed / M.Ed, B.Sc Coaching, BA Coaching, Banking & Finance, BBA Coaching, BCA Coaching, Bio Chemistry, Bio-informatics, Bio-medical, Direct Tax, Electronics, Financial Management, Hotel Management, Indirect Tax, IT, Mass communication, MicroBiology, Pharma Subjects, Polytechnic, Public Administration, AIEEE, AMIE, Architecture (NATA), BCA Entrance, BITSAT, CET, GATE Exam, IIT JEE, JEXPO, MCA Entrance Exam (JECA), Polytechnic Entrance, Chemical, Civil, Computer, Drawing, Electrical, Instrumentation, Mechanical, Production, Business English, Corporate Communication, Effective Communication, IELTS, Public Speaking, Spoken English, TOEFL, Arabic, Assamese, Chinese, Danish, French, German, Gujarati, Italian, Japanese, Kannada, Latin, Malayalam, Mandarin, Portuguese, Punjabi, Russian, Sanskrit, Spanish, Swedish, Tamil, Telugu, Thai, Urdu, AICEE, AIPMT, Medical Entrance Exams, PG Medical / AIPG, MDS, ACCA Training, ACS, ACT Exam, AIEED, AILET, AITMT, BBA Entrance, CAT (MBA Entrance), CEEB, CLAT (Law Entrance), CMAT, Fashion Designing, GPAT, Hotel Management Entrance, IBSAT, IFRS, IIFT, Judicial Services, KMAT, LSAT, MAT, MICA, MPSC, NEET, NET, NIFT/NID/CEED/FDDI, NIOS, NMAT, PSAT, PTE, SET, SNAP, TANCET, TET, TIFR, TISSNET, UGC Net, XAT","
	SMF Educational Solutions mission was, and is, to provide an excellent personal service above and beyond the basic supply of tuitions. The aim is to be much more than just an agency. With our experience we are well positioned to provide guidance and advice pertaining to a wide spectrum of academic levels and disciplines. We actively encourage our clients to communicate with us regarding their wants and needs. Over the years we have helped people with an extremely diverse array of subjects, spanning a broad age range from the very young to those for whom school is a distant memory! Service has always been our driving force. "
Knowledge Excellence                  ,N/A,N/A,Geeta Colony,"East Delhi, Geeta Colony",Delhi,110031,India,https://www.myprivatetutor.com/userfiles/centers/center1424930623.png,"ACET, AFCAT, AMAESI, Bank Clerical, Bank PO, CSAT, CTET, CWE Coaching, Defence / NDA, DMRC Entrance, DSSB, EAMCET, EPFO, Forest Department Exam, IAS Preparation, IBPS, IES, PSU, UGC, Insurance Exams (LIC & GIC), KVPY Exam, MPPSC, Police Department Exam, PWD & CPWD, Railways Exam (RRB), RBI Exam, SBI Exam, School Service Commission, SSB Exam, SSC Exams, TNPSC, UPSC Exam, WBCS, AIEEE, AMIE, Architecture (NATA), BCA Entrance, BITSAT, CET, GATE Exam, IIT JEE, JEXPO, MCA Entrance Exam (JECA), Polytechnic Entrance, WBJEE, AICEE, AIPMT, MCI Screening Test, Medical Entrance Exams, PG Medical / AIPG, MDS, ACCA Training, ACS, ACT Exam, AIEED, AILET, AITMT, B.Ed / M.Ed, BBA Entrance, CAT (MBA Entrance), CEEB, CLAT (Law Entrance), CMAT, Fashion Designing, GPAT, Hotel Management Entrance, IBSAT, IFRS, IIFT, Judicial Services, KMAT, LSAT, MAT, MICA, MPSC, NEET, NET, NIFT/NID/CEED/FDDI, NIOS, NMAT, PSAT, PTE, SET, SNAP, TANCET, TET, TIFR, TISSNET, UGC Net, XAT","
	Knowledge Excellence is a reputed institute in the Delhi NCR region. We specialize both in test preparation coaching in the areas of CA, ICWA, CS, MBA and COmmerec subjects. The classes are designed to build the students strength and rectify problem areas. Trained through us a competent and noble workforce gets emerged."
Laureate Tutors                  ,N/A,N/A,Tagore Garden,"E-241, 1st Floor, Tagore Garden Extension",Delhi,110027,India,https://www.myprivatetutor.com/userfiles/centers/center1425450844.png,"All Subjects, Biology, Chemistry, Computer, English, EVS, Geography, Hindi, History, Language, Mathematics, Physics, Science, Special Education, Accountancy, Algebra, Anthropology, Arts Group, Bio Technology, Botany, Business Maths, Business Organisation, Business Studies, Commerce Subjects, Computer Science, Costing, Economics, Education, Fashion Study, Food & Nutrition, IT & Computer Subjects, Logic, Philosophy, Physiology, Political Science, Psychology, Sociology, Statistics, Zoology, Bengali, NSTSE, School level computer, Social Studies, NTSE, AIEEE, GATE Exam, IIT JEE, Chinese, French, German, Sanskrit, Spanish, AICEE, AIPMT, Medical Entrance Exams","Laureate Tutors provides qualified, dedicated and professional quality teaching. We are based in the city of Delhi providing guidance to students. 1st to 12th standard all subjects, BBA, BCA, IIT, AIEEE, CA, CS  studies are offered at Laureate with good competency."
